Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","33.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2029","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2097","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","53.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","55.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","134","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","132","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","10.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2361","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2374","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","165","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","164","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","11.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3586","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3588","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","109.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","947","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","935","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","54.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","54.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3354","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3395","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","105.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","106.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","979","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","985","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","59.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2224","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2214","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","102","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","8.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2637","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2633","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","92.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","838","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","699","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","59.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2633","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2553","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","76.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","781","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","659","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","49.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2975","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2949","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","88.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","630","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","635","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","49.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3049","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3095","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","791","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","814","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","51.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2400","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2402","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","53.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","54.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","197","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","200","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","17.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2596","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2601","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","64.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","169","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","14.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2829","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2865","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","84.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","785","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","817","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","41.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3112","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","96.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","620","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","616","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","51.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2332","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2332","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","49.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","11.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2878","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2914","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","68.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","900","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","918","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","37.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3181","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3149","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","96.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","813","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","812","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","51.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2599","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2581","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","75.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","360","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","353","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","20.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2766","Fc","Donnée calculée"
